system,intent_id,rep,complexity,ue_band,scenario,deployment_time_s,config_error_rate,resource_accuracy,interventions,intent_to_deploy_accuracy,policy_violation_rate,error
qwen_coder30b,C07,0,complex,200,fault-HA,20.625,0.1111,0.6286,0,0,0.2,
qwen_coder30b,C07,1,complex,200,fault-HA,20.208,0.2,0.6286,0,0,0.2,
qwen_coder30b,C07,2,complex,200,fault-HA,18.913,0.1111,0.6286,0,0,0.2,
qwen_coder30b,C07,3,complex,200,fault-HA,19.638,0.2,0.6286,0,0,0.2,
qwen_coder30b,C07,4,complex,200,fault-HA,19.086,0.1111,0.6286,0,0,0.2,
qwen_coder30b,C08,0,complex,500,steady,20.094,0.1111,0.0,1,0,0.2,
qwen_coder30b,C08,1,complex,500,steady,21.822,0.1111,0.0,1,0,0.2,
qwen_coder30b,C08,2,complex,500,steady,18.367,0.1111,0.0,1,0,0.2,
qwen_coder30b,C08,3,complex,500,steady,19.742,0.1111,0.0,1,0,0.2,
qwen_coder30b,C08,4,complex,500,steady,20.091,0.1111,0.0,1,0,0.2,
qwen_coder30b,C09,0,complex,50,steady,20.459,0.2,0.8646,0,0,0.2,
qwen_coder30b,C09,1,complex,50,steady,20.531,0.2,0.8646,0,0,0.2,
qwen_coder30b,C09,2,complex,50,steady,20.278,0.2,0.8646,0,0,0.2,
qwen_coder30b,C09,3,complex,50,steady,20.115,0.2,0.8646,0,0,0.2,
qwen_coder30b,C09,4,complex,50,steady,19.569,0.2,0.8646,0,0,0.2,
qwen_coder30b,N09,0,complex,200,bursty-headroom,18.315,0.1111,0.8875,0,0,0.2,
qwen_coder30b,N09,1,complex,200,bursty-headroom,18.698,0.1111,0.8875,0,0,0.2,
qwen_coder30b,N09,2,complex,200,bursty-headroom,18.773,0.1111,0.8875,0,0,0.2,
qwen_coder30b,N09,3,complex,200,bursty-headroom,18.167,0.1111,0.8875,0,0,0.2,
qwen_coder30b,N09,4,complex,200,bursty-headroom,18.813,0.1111,0.8875,0,0,0.2,
qwen_coder30b,N10,0,complex,200,sinusoidal-autoscale,19.967,0.2,0.9155,1,0,0.2,
qwen_coder30b,N10,1,complex,200,sinusoidal-autoscale,20.127,0.2,0.9155,1,0,0.2,
qwen_coder30b,N10,2,complex,200,sinusoidal-autoscale,20.043,0.2,0.9155,1,0,0.2,
qwen_coder30b,N10,3,complex,200,sinusoidal-autoscale,20.068,0.2,0.9155,1,0,0.2,
qwen_coder30b,N10,4,complex,200,sinusoidal-autoscale,20.125,0.2,0.9155,1,0,0.2,
qwen_coder30b,N11,0,complex,500,sinusoidal-autoscale,20.852,0.2,0.7949,0,0,0.2,
qwen_coder30b,N11,1,complex,500,sinusoidal-autoscale,20.382,0.2,0.7949,0,0,0.2,
qwen_coder30b,N11,2,complex,500,sinusoidal-autoscale,21.711,0.2,0.7875,0,0,0.2,
qwen_coder30b,N11,3,complex,500,sinusoidal-autoscale,20.499,0.2,0.7949,0,0,0.2,
qwen_coder30b,N11,4,complex,500,sinusoidal-autoscale,20.971,0.2,0.7949,0,0,0.2,
llama32_3b,S01,0,simple,50,steady,6.784,0.0,0.8477,1,0,0.2,
llama32_3b,S01,1,simple,50,steady,5.537,0.0,0.872,0,0,0.2,
llama32_3b,S01,2,simple,50,steady,4.867,0.0,0.8477,1,0,0.2,
llama32_3b,S01,3,simple,50,steady,4.922,0.0,0.872,0,0,0.2,
llama32_3b,S01,4,simple,50,steady,4.854,0.0,0.8477,1,0,0.2,
llama32_3b,S02,0,simple,200,steady,5.897,0.0,0.9862,0,0,0.2,
llama32_3b,S02,1,simple,200,steady,5.631,0.0,0.9862,0,0,0.2,
llama32_3b,S02,2,simple,200,steady,5.412,0.0,0.9862,0,0,0.2,
llama32_3b,S02,3,simple,200,steady,6.119,0.0,0.9862,0,0,0.2,
llama32_3b,S02,4,simple,200,steady,5.647,0.0,0.9862,0,0,0.2,
llama32_3b,S03,0,simple,50,steady,4.923,0.0,0.7008,1,0,0.2,
llama32_3b,S03,1,simple,50,steady,4.926,0.0,0.7008,1,0,0.2,
llama32_3b,S03,2,simple,50,steady,4.535,0.0,0.6202,1,0,0.2,
llama32_3b,S03,3,simple,50,steady,3.881,0.0,0.6202,1,0,0.2,
llama32_3b,S03,4,simple,50,steady,5.074,0.0,0.7008,1,0,0.2,
llama32_3b,S04,0,simple,50,steady,5.617,0.0,0.872,0,0,0.2,
llama32_3b,S04,1,simple,50,steady,6.318,0.0,0.8905,0,0,0.2,
llama32_3b,S04,2,simple,50,steady,5.602,0.2,0.872,0,0,0.2,
llama32_3b,S04,3,simple,50,steady,6.055,0.0,0.8905,0,0,0.2,
llama32_3b,S04,4,simple,50,steady,5.699,0.0,0.872,0,0,0.2,
llama32_3b,S05,0,simple,200,steady,3.402,0.0,0.8608,1,0,0.2,
llama32_3b,S05,1,simple,200,steady,3.406,0.0,0.8608,1,0,0.2,
llama32_3b,S05,2,simple,200,steady,3.658,0.0,0.8608,1,0,0.2,
llama32_3b,S05,3,simple,200,steady,4.032,0.0,0.8608,1,0,0.2,
llama32_3b,S05,4,simple,200,steady,4.896,0.0,0.8608,1,0,0.2,
llama32_3b,S06,0,simple,50,steady,4.179,0.0,0.9327,1,0,0.2,
llama32_3b,S06,1,simple,50,steady,3.567,0.0,0.9327,1,0,0.2,
llama32_3b,S06,2,simple,50,steady,3.526,0.0,0.9327,1,0,0.2,
llama32_3b,S06,3,simple,50,steady,4.935,0.0,0.9327,1,0,0.2,
llama32_3b,S06,4,simple,50,steady,3.505,0.0,0.9327,1,0,0.2,
llama32_3b,N01,0,simple,500,steady,5.161,0.0,0.6643,1,0,0.2,
llama32_3b,N01,1,simple,500,steady,5.536,0.0,0.7345,0,0,0.2,
llama32_3b,N01,2,simple,500,steady,4.821,0.0,0.6643,1,0,0.2,
llama32_3b,N01,3,simple,500,steady,4.845,0.0,0.6643,1,0,0.2,
llama32_3b,N01,4,simple,500,steady,4.858,0.0,0.6643,1,0,0.2,
llama32_3b,M01,0,medium,500,steady,5.897,0.0,0.9862,0,0,0.2,
llama32_3b,M01,1,medium,500,steady,6.064,0.0,0.9862,0,0,0.2,
llama32_3b,M01,2,medium,500,steady,5.241,0.0,1.0,1,0,0.2,
llama32_3b,M01,3,medium,500,steady,5.748,0.0,0.9862,0,0,0.2,
llama32_3b,M01,4,medium,500,steady,5.074,0.0,0.9862,0,0,0.2,
llama32_3b,M02,0,medium,200,steady,12.471,0.2,0.9686,0,0,0.2,
llama32_3b,M02,1,medium,200,steady,5.185,0.0,0.937,1,0,0.2,
llama32_3b,M02,2,medium,200,steady,12.236,0.2,0.9686,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-ueransim-gnb; Connection references unknown VNF: oai-ueransim-ue; Connection references unknown VNF: oai-ueransim-gnb; Connection references unknown VNF: oai-ueransim-ue
llama32_3b,M02,3,medium,200,steady,12.088,0.2,0.9686,0,0,0.2,
llama32_3b,M02,4,medium,200,steady,12.039,0.2,0.9686,0,0,0.2,
llama32_3b,M03,0,medium,500,fault-HA,5.057,0.0,0.7181,0,0,0.2,
llama32_3b,M03,1,medium,500,fault-HA,5.055,0.0,0.7181,0,0,0.2,
llama32_3b,M03,2,medium,500,fault-HA,5.563,0.0,0.7181,0,0,0.2,
llama32_3b,M03,3,medium,500,fault-HA,6.075,0.0,0.7181,0,0,0.2,
llama32_3b,M03,4,medium,500,fault-HA,5.82,0.0,0.7181,0,0,0.2,
llama32_3b,M04,0,medium,500,steady,5.769,0.0,0.4995,0,0,0.2,
llama32_3b,M04,1,medium,500,steady,5.839,0.0,0.4995,0,0,0.2,
llama32_3b,M04,2,medium,500,steady,5.482,0.0,0.4995,0,0,0.2,
llama32_3b,M04,3,medium,500,steady,5.98,0.0,0.4995,0,0,0.2,
llama32_3b,M04,4,medium,500,steady,5.573,0.0,0.4995,0,0,0.2,
llama32_3b,M05,0,medium,500,steady,6.835,0.0,0.6025,0,0,0.2,
llama32_3b,M05,1,medium,500,steady,5.919,0.0,0.6025,0,0,0.2,
llama32_3b,M05,2,medium,500,steady,5.265,0.0,0.6025,0,0,0.2,
llama32_3b,M05,3,medium,500,steady,6.721,0.0,0.6025,0,0,0.2,
llama32_3b,M05,4,medium,500,steady,6.861,0.0,0.6025,0,0,0.2,
llama32_3b,M06,0,medium,200,fault-HA,5.368,0.0,0.7301,0,0,0.2,
llama32_3b,M06,1,medium,200,fault-HA,4.631,0.0,0.7512,1,0,0.2,
llama32_3b,M06,2,medium,200,fault-HA,5.094,0.0,0.7301,0,0,0.2,
llama32_3b,M06,3,medium,200,fault-HA,6.036,0.0,0.7301,0,0,0.2,
llama32_3b,M06,4,medium,200,fault-HA,4.843,0.0,0.7512,1,0,0.2,
llama32_3b,M07,0,medium,200,steady,3.579,0.0,0.8818,1,0,0.2,
llama32_3b,M07,1,medium,200,steady,3.856,0.0,0.8818,1,0,0.2,
llama32_3b,M07,2,medium,200,steady,3.941,0.0,0.8818,1,0,0.2,
llama32_3b,M07,3,medium,200,steady,3.846,0.0,0.8818,1,0,0.2,
llama32_3b,M07,4,medium,200,steady,3.764,0.0,0.8818,1,0,0.2,
llama32_3b,M08,0,medium,500,bursty-headroom,4.907,0.0,0.4011,0,0,0.2,
llama32_3b,M08,1,medium,500,bursty-headroom,5.579,0.0,0.4011,0,0,0.2,
llama32_3b,M08,2,medium,500,bursty-headroom,5.352,0.0,0.4011,0,0,0.2,
llama32_3b,M08,3,medium,500,bursty-headroom,6.312,0.0,0.4011,0,0,0.2,
llama32_3b,M08,4,medium,500,bursty-headroom,6.756,0.0,0.4011,0,0,0.2,
llama32_3b,M09,0,medium,200,steady,3.623,0.0,0.9553,1,0,0.2,
llama32_3b,M09,1,medium,200,steady,4.8,0.0,0.9553,1,0,0.2,
llama32_3b,M09,2,medium,200,steady,4.726,0.0,0.9553,1,0,0.2,
llama32_3b,M09,3,medium,200,steady,5.107,0.0,0.9553,1,0,0.2,
llama32_3b,M09,4,medium,200,steady,4.753,0.0,0.9553,1,0,0.2,
llama32_3b,M10,0,medium,200,steady,10.187,0.2,0.872,0,0,0.2,
llama32_3b,M10,1,medium,200,steady,9.792,0.2,0.872,0,0,0.2,
llama32_3b,M10,2,medium,200,steady,9.052,0.2,0.872,0,0,0.2,
llama32_3b,M10,3,medium,200,steady,8.538,0.2,0.872,0,0,0.2,
llama32_3b,M10,4,medium,200,steady,9.234,0.2,0.872,0,0,0.2,
llama32_3b,N02,0,medium,50,steady,6.863,0.3333,0.8199,0,0,0.2,
llama32_3b,N02,1,medium,50,steady,6.189,0.2,0.8199,0,0,0.2,
llama32_3b,N02,2,medium,50,steady,5.583,0.2,0.8199,0,0,0.2,
llama32_3b,N02,3,medium,50,steady,5.374,0.2,0.8199,0,0,0.2,
llama32_3b,N02,4,medium,50,steady,7.446,0.3333,0.8199,0,0,0.2,
llama32_3b,N03,0,medium,200,bursty-headroom,5.718,0.0,0.8861,0,0,0.2,
llama32_3b,N03,1,medium,200,bursty-headroom,5.795,0.0,0.8861,0,0,0.2,
llama32_3b,N03,2,medium,200,bursty-headroom,6.641,0.0,0.8861,0,0,0.2,
llama32_3b,N03,3,medium,200,bursty-headroom,6.032,0.0,0.8861,0,0,0.2,
llama32_3b,N03,4,medium,200,bursty-headroom,5.709,0.0,0.8861,0,0,0.2,
llama32_3b,N04,0,medium,500,sinusoidal-autoscale,5.568,0.0,0.7345,0,0,0.2,
llama32_3b,N04,1,medium,500,sinusoidal-autoscale,5.186,0.0,0.6643,1,0,0.2,
llama32_3b,N04,2,medium,500,sinusoidal-autoscale,5.085,0.0,0.6643,1,0,0.2,
llama32_3b,N04,3,medium,500,sinusoidal-autoscale,5.593,0.0,0.7345,0,0,0.2,
llama32_3b,N04,4,medium,500,sinusoidal-autoscale,5.128,0.0,0.6643,1,0,0.2,
llama32_3b,N05,0,medium,200,sinusoidal-autoscale,5.69,0.0,0.9334,0,0,0.2,
llama32_3b,N05,1,medium,200,sinusoidal-autoscale,4.963,0.0,0.9334,0,0,0.2,
llama32_3b,N05,2,medium,200,sinusoidal-autoscale,5.317,0.0,0.9334,0,0,0.2,
llama32_3b,N05,3,medium,200,sinusoidal-autoscale,5.458,0.0,0.9334,0,0,0.2,
llama32_3b,N05,4,medium,200,sinusoidal-autoscale,5.78,0.0,0.9334,0,0,0.2,
llama32_3b,N06,0,medium,50,fault-HA,5.922,0.0,0.7448,1,0,0.2,
llama32_3b,N06,1,medium,50,fault-HA,7.564,0.0,0.7013,1,0,0.2,
llama32_3b,N06,2,medium,50,fault-HA,5.45,0.0,0.7334,1,0,0.2,
llama32_3b,N06,3,medium,50,fault-HA,7.285,0.3333,0.7448,1,0,0.2,
llama32_3b,N06,4,medium,50,fault-HA,7.733,0.0,0.7013,1,0,0.2,
llama32_3b,N07,0,medium,500,bursty-headroom,5.67,0.0,0.7345,1,0,0.2,
llama32_3b,N07,1,medium,500,bursty-headroom,5.947,0.0,0.7345,1,0,0.2,
llama32_3b,N07,2,medium,500,bursty-headroom,6.068,0.0,0.7345,1,0,0.2,
llama32_3b,N07,3,medium,500,bursty-headroom,4.875,0.0,0.7345,1,0,0.2,
llama32_3b,N07,4,medium,500,bursty-headroom,6.625,0.0,0.7345,1,0,0.2,
llama32_3b,N08,0,medium,200,fault-HA,4.829,0.0,0.5886,0,0,0.2,
llama32_3b,N08,1,medium,200,fault-HA,5.226,0.0,0.5498,1,0,0.2,
llama32_3b,N08,2,medium,200,fault-HA,5.312,0.0,0.5498,1,0,0.2,
llama32_3b,N08,3,medium,200,fault-HA,5.743,0.0,0.5498,1,0,0.2,
llama32_3b,N08,4,medium,200,fault-HA,5.328,0.0,0.5955,0,0,0.2,
llama32_3b,C01,0,complex,500,fault-HA,5.138,0.0,0.4919,1,0,0.2,
llama32_3b,C01,1,complex,500,fault-HA,5.717,0.0,0.4982,1,0,0.2,
llama32_3b,C01,2,complex,500,fault-HA,6.03,0.0,0.4919,1,0,0.2,
llama32_3b,C01,3,complex,500,fault-HA,6.463,0.0,0.4919,1,0,0.2,
llama32_3b,C01,4,complex,500,fault-HA,5.76,0.0,0.4982,1,0,0.2,
llama32_3b,C02,0,complex,500,steady,5.91,0.0,0.4089,1,0,0.2,
llama32_3b,C02,1,complex,500,steady,5.692,0.0,0.4089,1,0,0.2,
llama32_3b,C02,2,complex,500,steady,5.58,0.0,0.4089,1,0,0.2,
llama32_3b,C02,3,complex,500,steady,5.587,0.0,0.4089,1,0,0.2,
llama32_3b,C02,4,complex,500,steady,5.539,0.0,0.4089,1,0,0.2,
llama32_3b,C03,0,complex,200,fault-HA,5.684,0.0,0.5691,1,0,0.2,
llama32_3b,C03,1,complex,200,fault-HA,5.144,0.0,0.5691,1,0,0.2,
llama32_3b,C03,2,complex,200,fault-HA,6.114,0.0,0.5691,1,0,0.2,
llama32_3b,C03,3,complex,200,fault-HA,5.621,0.0,0.5691,1,0,0.2,
llama32_3b,C03,4,complex,200,fault-HA,6.338,0.0,0.5691,1,0,0.2,
llama32_3b,C04,0,complex,200,steady,5.947,0.0,0.9213,1,0,0.2,
llama32_3b,C04,1,complex,200,steady,5.776,0.0,0.9106,1,0,0.2,
llama32_3b,C04,2,complex,200,steady,5.974,0.0,0.9106,1,0,0.2,
llama32_3b,C04,3,complex,200,steady,5.168,0.0,0.9154,1,0,0.2,
llama32_3b,C04,4,complex,200,steady,5.389,0.0,0.9106,1,0,0.2,
llama32_3b,C05,0,complex,500,bursty-headroom,8.084,0.0,0.3043,1,0,0.2,
llama32_3b,C05,1,complex,500,bursty-headroom,7.457,0.25,0.3043,1,0,0.2,
llama32_3b,C05,2,complex,500,bursty-headroom,5.533,0.0,0.3321,1,0,0.2,
llama32_3b,C05,3,complex,500,bursty-headroom,5.67,0.0,0.3321,1,0,0.2,
llama32_3b,C05,4,complex,500,bursty-headroom,5.148,0.0,0.3321,1,0,0.2,
llama32_3b,C06,0,complex,500,steady,6.011,0.0,0.5962,1,0,0.2,
llama32_3b,C06,1,complex,500,steady,5.969,0.0,0.5962,1,0,0.2,
llama32_3b,C06,2,complex,500,steady,5.605,0.0,0.5962,1,0,0.2,
llama32_3b,C06,3,complex,500,steady,5.575,0.0,0.5962,1,0,0.2,
llama32_3b,C06,4,complex,500,steady,6.727,0.0,0.5962,1,0,0.2,
llama32_3b,C07,0,complex,200,fault-HA,4.94,0.0,0.592,1,0,0.2,
llama32_3b,C07,1,complex,200,fault-HA,7.398,0.0,0.6173,1,0,0.2,
llama32_3b,C07,2,complex,200,fault-HA,6.101,0.0,0.592,1,0,0.2,
llama32_3b,C07,3,complex,200,fault-HA,5.719,0.0,0.592,1,0,0.2,
llama32_3b,C07,4,complex,200,fault-HA,4.936,0.0,0.592,1,0,0.2,
llama32_3b,C08,0,complex,500,steady,5.008,0.0,0.769,1,0,0.2,
llama32_3b,C08,1,complex,500,steady,5.325,0.0,0.769,1,0,0.2,
llama32_3b,C08,2,complex,500,steady,4.857,0.0,0.769,1,0,0.2,
llama32_3b,C08,3,complex,500,steady,4.425,0.0,0.769,1,0,0.2,
llama32_3b,C08,4,complex,500,steady,4.605,0.0,0.681,1,0,0.2,Topology has issues: Connection references unknown VNF: oai-nrf
llama32_3b,C09,0,complex,50,steady,4.851,0.0,0.333,1,0,0.2,Topology has issues: Connection references unknown VNF: oai-smf
llama32_3b,C09,1,complex,50,steady,5.66,0.0,0.333,1,0,0.2,Topology has issues: Connection references unknown VNF: oai-smf
llama32_3b,C09,2,complex,50,steady,5.21,0.0,0.333,1,0,0.2,Topology has issues: Connection references unknown VNF: oai-nrf
llama32_3b,C09,3,complex,50,steady,4.788,0.0,0.333,1,0,0.2,Topology has issues: Connection references unknown VNF: oai-smf
llama32_3b,C09,4,complex,50,steady,5.485,0.0,0.333,1,0,0.2,Topology has issues: Connection references unknown VNF: oai-smf
llama32_3b,N09,0,complex,200,bursty-headroom,4.712,0.0,0.8115,1,0,0.2,
llama32_3b,N09,1,complex,200,bursty-headroom,4.806,0.0,0.8115,1,0,0.2,
llama32_3b,N09,2,complex,200,bursty-headroom,6.186,0.0,0.524,1,0,0.2,Topology has issues: Duplicate VNF name: oai-upf; Connection references unknown VNF: oai-upf-0; Connection references unknown VNF: oai-nrf
llama32_3b,N09,3,complex,200,bursty-headroom,5.927,0.0,0.8115,1,0,0.2,
llama32_3b,N09,4,complex,200,bursty-headroom,5.492,0.0,0.8115,1,0,0.2,
llama32_3b,N10,0,complex,200,sinusoidal-autoscale,5.581,0.0,0.8956,1,0,0.2,
llama32_3b,N10,1,complex,200,sinusoidal-autoscale,6.182,0.0,0.8861,1,0,0.2,
llama32_3b,N10,2,complex,200,sinusoidal-autoscale,5.911,0.0,0.8861,1,0,0.2,
llama32_3b,N10,3,complex,200,sinusoidal-autoscale,5.854,0.0,0.8861,1,0,0.2,
llama32_3b,N10,4,complex,200,sinusoidal-autoscale,5.631,0.0,0.8861,1,0,0.2,
llama32_3b,N11,0,complex,500,sinusoidal-autoscale,5.605,0.0,0.7171,1,0,0.2,
llama32_3b,N11,1,complex,500,sinusoidal-autoscale,6.006,0.0,0.7171,1,0,0.2,
llama32_3b,N11,2,complex,500,sinusoidal-autoscale,5.667,0.0,0.7171,1,0,0.2,
llama32_3b,N11,3,complex,500,sinusoidal-autoscale,5.995,0.0,0.7171,1,0,0.2,
llama32_3b,N11,4,complex,500,sinusoidal-autoscale,5.604,0.0,0.7171,1,0,0.2,
qwen25_7b,S01,0,simple,50,steady,12.444,0.0,0.926,0,0,0.2,
qwen25_7b,S01,1,simple,50,steady,15.275,0.0,0.926,0,0,0.2,
qwen25_7b,S01,2,simple,50,steady,10.985,0.0,0.926,0,0,0.2,
qwen25_7b,S01,3,simple,50,steady,21.091,0.0,0.926,0,0,0.2,
qwen25_7b,S01,4,simple,50,steady,11.134,0.0,0.926,0,0,0.2,
qwen25_7b,S02,0,simple,200,steady,12.905,0.2,0.9926,0,0,0.2,
qwen25_7b,S02,1,simple,200,steady,11.206,0.1111,0.9926,0,0,0.2,
qwen25_7b,S02,2,simple,200,steady,12.957,0.2,0.9926,0,0,0.2,
qwen25_7b,S02,3,simple,200,steady,12.104,0.1111,0.9926,0,0,0.2,
qwen25_7b,S02,4,simple,200,steady,13.062,0.2,0.9926,0,0,0.2,
qwen25_7b,S03,0,simple,50,steady,10.98,0.0,0.8646,0,0,0.2,Topology has issues: Connection references unknown VNF: internet
qwen25_7b,S03,1,simple,50,steady,9.53,0.0,0.8472,0,0,0.2,
qwen25_7b,S03,2,simple,50,steady,10.561,0.0,0.8646,0,0,0.2,
qwen25_7b,S03,3,simple,50,steady,10.252,0.0,0.8646,0,0,0.2,
qwen25_7b,S03,4,simple,50,steady,15.316,0.0,0.8646,0,0,0.2,
qwen25_7b,S04,0,simple,50,steady,18.817,0.2,0.926,0,0,0.2,
qwen25_7b,S04,1,simple,50,steady,11.633,0.1111,0.926,0,0,0.2,
qwen25_7b,S04,2,simple,50,steady,11.821,0.1111,0.926,0,0,0.2,
qwen25_7b,S04,3,simple,50,steady,12.13,0.1111,0.926,0,0,0.2,
qwen25_7b,S04,4,simple,50,steady,13.411,0.2,0.926,0,0,0.2,
qwen25_7b,S05,0,simple,200,steady,7.232,0.0,0.8861,0,0,0.2,
qwen25_7b,S05,1,simple,200,steady,7.154,0.0,0.8861,0,0,0.2,
qwen25_7b,S05,2,simple,200,steady,7.216,0.0,0.8861,0,0,0.2,
qwen25_7b,S05,3,simple,200,steady,6.969,0.0,0.8861,0,0,0.2,
qwen25_7b,S05,4,simple,200,steady,7.361,0.0,0.8861,0,0,0.2,
qwen25_7b,S06,0,simple,50,steady,4.702,0.0,0.9327,1,0,0.2,
qwen25_7b,S06,1,simple,50,steady,4.794,0.0,0.9327,1,0,0.2,
qwen25_7b,S06,2,simple,50,steady,4.901,0.0,0.9327,1,0,0.2,
qwen25_7b,S06,3,simple,50,steady,4.856,0.0,0.9327,1,0,0.2,
qwen25_7b,S06,4,simple,50,steady,4.796,0.0,0.9327,1,0,0.2,
qwen25_7b,N01,0,simple,500,steady,10.122,0.0,0.8068,0,0,0.2,
qwen25_7b,N01,1,simple,500,steady,10.581,0.0,0.8068,0,0,0.2,
qwen25_7b,N01,2,simple,500,steady,10.983,0.0,0.8041,0,0,0.2,
qwen25_7b,N01,3,simple,500,steady,15.786,0.0,0.8041,0,0,0.2,
qwen25_7b,N01,4,simple,500,steady,16.024,0.0,0.8041,0,0,0.2,
qwen25_7b,M01,0,medium,500,steady,10.846,0.0,0.9927,0,0,0.2,
qwen25_7b,M01,1,medium,500,steady,11.008,0.0,0.9927,0,0,0.2,
qwen25_7b,M01,2,medium,500,steady,11.16,0.0,0.9927,0,0,0.2,
qwen25_7b,M01,3,medium,500,steady,10.968,0.0,0.9927,0,0,0.2,
qwen25_7b,M01,4,medium,500,steady,10.965,0.0,0.9927,0,0,0.2,
qwen25_7b,M02,0,medium,200,steady,15.499,0.2,0.9686,0,0,0.2,
qwen25_7b,M02,1,medium,200,steady,15.254,0.2,0.9686,0,0,0.2,
qwen25_7b,M02,2,medium,200,steady,15.232,0.2,0.9686,0,0,0.2,
qwen25_7b,M02,3,medium,200,steady,19.499,0.2,0.9686,0,0,0.2,
qwen25_7b,M02,4,medium,200,steady,19.255,0.1111,0.9686,0,0,0.2,
qwen25_7b,M03,0,medium,500,fault-HA,15.186,0.0,0.0,1,0,0.0,No configuration artifacts provided — run VNF Configurator first
qwen25_7b,M03,1,medium,500,fault-HA,10.937,0.0,0.6922,0,0,0.2,
qwen25_7b,M03,2,medium,500,fault-HA,16.46,0.0,0.6922,0,0,0.2,
qwen25_7b,M03,3,medium,500,fault-HA,15.745,0.0,0.6922,0,0,0.2,
qwen25_7b,M03,4,medium,500,fault-HA,16.314,0.0,0.6922,0,0,0.2,
qwen25_7b,M04,0,medium,500,steady,22.722,0.2,0.5769,0,0,0.2,
qwen25_7b,M04,1,medium,500,steady,11.188,0.1111,0.5769,0,0,0.2,
qwen25_7b,M04,2,medium,500,steady,10.672,0.125,0.5958,0,0,0.2,
qwen25_7b,M04,3,medium,500,steady,11.327,0.1111,0.5769,0,0,0.2,
qwen25_7b,M04,4,medium,500,steady,12.172,0.1111,0.5769,0,0,0.2,
qwen25_7b,M05,0,medium,500,steady,11.266,0.0,0.5042,0,0,0.2,
qwen25_7b,M05,1,medium,500,steady,10.883,0.0,0.5042,0,0,0.2,
qwen25_7b,M05,2,medium,500,steady,11.202,0.0,0.5042,0,0,0.2,
qwen25_7b,M05,3,medium,500,steady,11.14,0.0,0.5042,0,0,0.2,
qwen25_7b,M05,4,medium,500,steady,11.214,0.0,0.5042,0,0,0.2,
qwen25_7b,M06,0,medium,200,fault-HA,11.972,0.1111,0.6976,0,0,0.2,
qwen25_7b,M06,1,medium,200,fault-HA,11.998,0.1111,0.6976,0,0,0.2,
qwen25_7b,M06,2,medium,200,fault-HA,10.754,0.0,0.6976,1,0,0.2,
qwen25_7b,M06,3,medium,200,fault-HA,11.374,0.1111,0.6976,1,0,0.2,
qwen25_7b,M06,4,medium,200,fault-HA,7.526,0.0,0.7301,1,0,0.2,
qwen25_7b,M07,0,medium,200,steady,11.605,0.1111,0.9364,1,0,0.2,
qwen25_7b,M07,1,medium,200,steady,11.662,0.1111,0.9364,1,0,0.2,
qwen25_7b,M07,2,medium,200,steady,11.188,0.0,0.9364,1,0,0.2,
qwen25_7b,M07,3,medium,200,steady,14.769,0.0,0.9364,1,0,0.2,
qwen25_7b,M07,4,medium,200,steady,11.51,0.1111,0.9364,1,0,0.2,
qwen25_7b,M08,0,medium,500,bursty-headroom,10.965,0.1111,0.4001,0,0,0.2,
qwen25_7b,M08,1,medium,500,bursty-headroom,11.745,0.1111,0.4001,0,0,0.2,
qwen25_7b,M08,2,medium,500,bursty-headroom,12.399,0.1111,0.4001,0,0,0.2,
qwen25_7b,M08,3,medium,500,bursty-headroom,18.609,0.2,0.4001,0,0,0.2,
qwen25_7b,M08,4,medium,500,bursty-headroom,11.996,0.1111,0.4001,0,0,0.2,
qwen25_7b,M09,0,medium,200,steady,10.909,0.0,0.9474,0,0,0.2,
qwen25_7b,M09,1,medium,200,steady,10.869,0.0,0.9474,0,0,0.2,
qwen25_7b,M09,2,medium,200,steady,17.651,0.2,0.9474,0,0,0.2,
qwen25_7b,M09,3,medium,200,steady,10.754,0.0,0.9474,0,0,0.2,
qwen25_7b,M09,4,medium,200,steady,20.448,0.0,0.9474,0,0,0.2,
qwen25_7b,M10,0,medium,200,steady,12.975,0.0,0.8642,1,0,0.2,
qwen25_7b,M10,1,medium,200,steady,12.22,0.0,0.8642,1,0,0.2,
qwen25_7b,M10,2,medium,200,steady,12.652,0.0,0.8642,1,0,0.2,
qwen25_7b,M10,3,medium,200,steady,12.06,0.0,0.8642,1,0,0.2,
qwen25_7b,M10,4,medium,200,steady,12.677,0.0,0.8642,1,0,0.2,
qwen25_7b,N02,0,medium,50,steady,11.843,0.1111,0.8999,0,0,0.2,
qwen25_7b,N02,1,medium,50,steady,11.343,0.1111,0.8999,0,0,0.2,
qwen25_7b,N02,2,medium,50,steady,11.228,0.1111,0.8999,0,0,0.2,
qwen25_7b,N02,3,medium,50,steady,11.703,0.1111,0.8999,0,0,0.2,
qwen25_7b,N02,4,medium,50,steady,10.805,0.0,0.8999,0,0,0.2,
qwen25_7b,N03,0,medium,200,bursty-headroom,13.043,0.2,0.9238,0,0,0.2,
qwen25_7b,N03,1,medium,200,bursty-headroom,11.833,0.1111,0.9238,0,0,0.2,
qwen25_7b,N03,2,medium,200,bursty-headroom,12.828,0.2,0.9238,0,0,0.2,
qwen25_7b,N03,3,medium,200,bursty-headroom,12.79,0.2,0.9238,0,0,0.2,
qwen25_7b,N03,4,medium,200,bursty-headroom,11.755,0.1111,0.9238,0,0,0.2,
